id,timestamp,3 - Area of interest,4 - Communities of interest,5 - Destinations,6 - Corridor preference,7 - Pittsburgh areas,8 - Allegheny County areas,9 - PAAC Routes Used,10 - Routing Type Preference,11 - Current Transit Frequency,11 - Current Transit Usage,12 - Other Transport Used,12 - Why Other Transport Used,13 - Age,13 - Employment status,13 - Where From,14 - Gender,14 - Race,15 - Comments
c097e5bc-3e55-4b64-825b-d074fb6a58d7,2019-06-27T14:21:41,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '90', 'text': 'Homestead Borough'}]","[{'fid': '19309', 'text': 'The Waterfront'}]","[{'fid': '1000', 'text': 'Mon Valley via Homestead (61C Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10163', 'text': 'South Hills neighborhoods (Pittsburgh)'}]",[],"[{'fid': '25', 'text': '41 - Bower Hill'}]",['3'],['Daily commute'],"['Commuting/Work', 'Social']","['Private car', 'Uber/Lyft']","[""Transit doesn't come often enough"", 'No transit service at the times I need it', 'Too slow', 'I usually need to carry too many things']",['18-24 years old'],['Full-time employment'],['Dormont Borough'],['Man'],['White'],['']
cc460b74-c0ea-4f74-b9a1-f92e461bf115,2019-08-05T20:10:32,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '110', 'text': 'McKeesport'}]","[{'fid': '17039', 'text': 'Carnegie Library of McKeesport'}, {'fid': 'poi.2199023339890', 'text': 'Kane Regional Center - McKeesport, 100 9th St, Mckeesport, Pennsylvania 15132, United States'}, {'fid': 'address.4368245465604226', 'text': '3 Century Avenue, Glassport, Pennsylvania 15045, United States'}, {'fid': 'poi.2078764235365', 'text': ""Saint Patrick's Church, 305 32nd St, Mckeesport, Pennsylvania 15132, United States""}]","[{'fid': '1000', 'text': 'Mon Valley via Homestead (61C Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10163', 'text': 'South Hills neighborhoods (Pittsburgh)'}]","[{'fid': '10017', 'text': 'South Hills'}]","[{'fid': '88', 'text': '1 - Freeport Road'}, {'fid': '94', 'text': '12 - McKnight'}, {'fid': '95', 'text': '13 - Bellevue'}, {'fid': '96', 'text': '16 - Brighton'}, {'fid': '54', 'text': '56 - Lincoln Place'}, {'fid': '78', 'text': '60 - Walnut Crawford Village'}, {'fid': '4', 'text': '61C - McKeesport - Homestead'}, {'fid': '53', 'text': 'P7 - McKeesport Flyer'}]",['6'],['Several times a week'],"['Commuting/Work', 'Social', 'Other']","['Bicycle', 'Private car', 'Walking']","['Public transit is not available where I am travelling to/from', 'No transit service at the times I need it']",['35-44 years old'],['Unemployed'],['portVue'],['Man'],['White'],['alot of the areas i live and go too were greatly affected by the transit cuts in 2009. I regularly rode the 60b 60a 58p and those were all affected by cuts or complete elimination. they need to reintroduce service to portvue  in order for busway ext to work for me']
8a5091b9-bd52-488c-bf97-05001f718144,2019-07-08T00:51:53,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '185', 'text': 'Chalfant Borough'}, {'fid': '165', 'text': 'Churchill Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '145', 'text': 'Wilkins Township'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '19546', 'text': 'Giant Eagle'}]","[{'fid': '1020', 'text': 'Mon Valley via Westinghouse Bridge'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}, {'fid': '10141', 'text': 'West End neighborhoods (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10067', 'text': 'East Hills'}, {'fid': '10006', 'text': 'Northeast Allegheny County'}, {'fid': '10017', 'text': 'South Hills'}]","[{'fid': '94', 'text': '12 - McKnight'}, {'fid': '21', 'text': '18 - Manchester'}, {'fid': '80', 'text': '71C - Point Breeze'}]",['2'],"['Rarely, maybe a couple times a year']",['Social'],"['Shuttles (university, parking, etc.)', 'Uber/Lyft']","['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough"", 'The stops/stations are hard to get to because of bad or no sidewalks', ""Transit isn't reliable to get me where I'm going on time"", 'Other']",['55-64 years old'],['Full-time employment'],['Monroeville'],['Woman'],['White'],"['We way more public transportation, available for greater periods of time. ']"
5e3bdb82-ae28-48ac-ae04-fc98968d350c,2019-07-30T22:32:57,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '165', 'text': 'Churchill Borough'}, {'fid': '100', 'text': 'Duquesne'}, {'fid': '70', 'text': 'East McKeesport Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '95', 'text': 'Munhall Borough'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '75', 'text': 'North Versailles Township'}, {'fid': '5', 'text': 'Rankin Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '50', 'text': 'Turtle Creek Borough'}, {'fid': '92', 'text': 'West Homestead Borough'}, {'fid': '186', 'text': 'Whitaker Borough'}, {'fid': '145', 'text': 'Wilkins Township'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}, {'fid': '60', 'text': 'Wilmerding Borough'}]","[{'fid': '19490', 'text': 'Holy Temple Church of God in Christ'}, {'fid': '19593', 'text': 'Homestead Apartments A '}, {'fid': '19357', 'text': 'Macedonia Church'}, {'fid': '18296', 'text': 'MedExpress Urgent Care PC Pennsylvania'}, {'fid': '19505', 'text': 'Rankin Christian Center'}]","[{'fid': '1060', 'text': 'Monroeville via Braddock & Turtle Creek'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10136', 'text': 'North Side neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}]",[],"[{'fid': '5', 'text': '65 - Squirrel Hill'}, {'fid': '34', 'text': '77 - Penn Hills'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}]",['2'],['Daily commute'],"['Errands', 'Medical', 'Social']",['Private car'],"[""Transit doesn't come often enough""]",['45-54 years old'],['Unemployed'],['Penn Hills Township'],['Woman'],['Black or African American'],['']
cb895fbd-be8a-4146-b06e-940469fb972d,2019-08-17T15:23:17,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '50', 'text': 'Turtle Creek Borough'}]","[{'fid': '18020', 'text': 'UPP General Internal Medicine'}, {'fid': 'poi.3109556353238', 'text': 'Monroeville Mall, 200 Monroeville Mall, Monroeville, Pennsylvania 15146, United States'}, {'fid': 'poi.3221225542190', 'text': 'Miracle Mile Shopping Center, 4100 William Penn Hwy, Monroeville, Pennsylvania 15146, United States'}, {'fid': 'poi.2233383000457', 'text': 'Walmart Supercenter, 100 Walmart Dr, North Versailles, Pennsylvania 15137, United States'}, {'fid': 'poi.2662879729453', 'text': 'Edgewood Towne Center, 1749 S Braddock Ave, Pittsburgh, Pennsylvania 15218, United States'}]","[{'fid': '1060', 'text': 'Monroeville via Braddock & Turtle Creek'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10149', 'text': 'Mon Valley neighborhoods (Pittsburgh)'}, {'fid': '10136', 'text': 'North Side neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}]","[{'fid': '10002', 'text': 'Allegheny Valley'}, {'fid': '10017', 'text': 'South Hills'}, {'fid': '10030', 'text': 'Upper Mon Valley'}]","[{'fid': '82', 'text': '55 - Glassport'}, {'fid': '102', 'text': '59 - Mon Valley'}, {'fid': '59', 'text': '67 - Monroeville'}, {'fid': '32', 'text': '69 - Trafford'}]",['5'],['Several times a week'],"['Commuting/Work', 'Errands', 'Social']","['Private car', 'Uber/Lyft', 'Walking']","[""Transit isn't reliable to get me where I'm going on time""]",['35-44 years old'],['Unemployed'],['Turtle Creek Borough'],['Woman'],['White'],['Greensburgh pike bus stop!']
df8baaad-e8af-45b3-9345-9db8eeb61bc1,2019-06-25T23:46:39,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '150', 'text': 'Monroeville'}, {'fid': '155', 'text': 'Pitcairn Borough'}]","[{'fid': '16790', 'text': 'Gateway SHS'}, {'fid': '19308', 'text': 'Miracle Mile'}, {'fid': '16791', 'text': 'Ramsey El Sch'}]","[{'fid': '1040', 'text': 'Monroeville via 376 (P67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}]",[],"[{'fid': '15', 'text': 'P1 - East Busway - All Stops'}, {'fid': '64', 'text': 'P67 - Monroeville Flyer'}]",['6'],['Daily commute'],['Commuting/Work'],"['Uber/Lyft', 'Walking']","['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough"", 'No transit service at the times I need it', 'Too slow', ""Transit isn't reliable to get me where I'm going on time""]",['45-54 years old'],['Full-time employment'],['Monroeville'],['Man'],['White'],['']
90c2c5cd-77b6-4394-984d-4f514e2ab479,2019-06-26T18:02:52,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '90', 'text': 'Homestead Borough'}, {'fid': '95', 'text': 'Munhall Borough'}, {'fid': '92', 'text': 'West Homestead Borough'}]","[{'fid': '17038', 'text': 'Carnegie Library of Homestead'}, {'fid': '18134', 'text': 'South Hills Family Medicine LLC'}, {'fid': '19309', 'text': 'The Waterfront'}]","[{'fid': '1000', 'text': 'Mon Valley via Homestead (61C Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}]",[],"[{'fid': '4', 'text': '61C - McKeesport - Homestead'}, {'fid': '29', 'text': '61D - Murray'}, {'fid': '50', 'text': '93 - Lawrenceville - Oakland - Hazelwood'}]",[],['Daily commute'],['Commuting/Work'],['Private car'],"[""Transit doesn't come often enough"", ""Transit isn't reliable to get me where I'm going on time""]",['35-44 years old'],['Full-time employment'],['West Homestead Borough'],['Woman'],['White'],['']
2044a245-70fc-495d-b959-6ddf53fd83be,2019-06-27T16:39:03,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '185', 'text': 'Chalfant Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '16999', 'text': 'Edgewood El Sch'}, {'fid': 'poi.2087354187276', 'text': 'C.C. Mellor Library - Edgewood Branch, 1 Pennwood Ave #2, Pittsburgh, Pennsylvania 15218, United States'}, {'fid': 'poi.2774548956447', 'text': 'City Cafe, 106 E Swissvale Ave, Pittsburgh, Pennsylvania 15218, United States'}, {'fid': 'poi.2920577804320', 'text': 'Edgewood Avenue Express, 253 Edgewood Ave, Pittsburgh, Pennsylvania 15218, United States'}]","[{'fid': '1060', 'text': 'Monroeville via Braddock & Turtle Creek'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]",[],"[{'fid': '15', 'text': 'P1 - East Busway - All Stops'}, {'fid': '53', 'text': 'P7 - McKeesport Flyer'}]",['3'],['Multiple trips per day'],"['Commuting/Work', 'Family']",['Private car'],"['Public transit is not available where I am travelling to/from', 'The stops/stations are hard to get to because of bad or no sidewalks']",['25-34 years old'],['Full-time employment'],['Edgewood Borough'],['Woman'],['White'],"[""I think it's time to revisit better stops I(safer) and/or a busway stop in Edgewood> I know that the government messed it all up in the 90s, but I think it could be time to try again. ""]"
590c8871-c2e0-4b07-b553-d4384e6598a4,2019-06-26T17:05:42,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '110', 'text': 'McKeesport'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '75', 'text': 'North Versailles Township'}]","[{'fid': '17038', 'text': 'Carnegie Library of Homestead'}, {'fid': '19593', 'text': 'Homestead Apartments A '}, {'fid': '19596', 'text': 'Homestead Apartments C '}, {'fid': '19595', 'text': 'Homestead Apartments D '}, {'fid': '19578', 'text': 'Prospect Terrace '}]","[{'fid': '1020', 'text': 'Mon Valley via Westinghouse Bridge'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}]","[{'fid': '10017', 'text': 'South Hills'}]","[{'fid': '69', 'text': '28X - Airport Flyer'}, {'fid': '6', 'text': '71A - Negley'}, {'fid': '80', 'text': '71C - Point Breeze'}, {'fid': '8', 'text': '74 - Homewood - Squirrel Hill'}, {'fid': '57', 'text': '75 - Ellsworth'}, {'fid': '34', 'text': '77 - Penn Hills'}, {'fid': '71', 'text': '82 - Lincoln'}, {'fid': '36', 'text': '86 - Liberty'}, {'fid': '37', 'text': '87 - Friendship'}, {'fid': '17', 'text': '88 - Penn'}, {'fid': '10', 'text': '89 - Garfield Commons'}, {'fid': '72', 'text': 'G2 - West Busway - All Stops'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}, {'fid': '12', 'text': 'P2 - East Busway Short'}, {'fid': '45', 'text': 'Y46 - Elizabeth Flyer'}, {'fid': '51', 'text': 'Y47 - Curry Flyer'}]",[],['Several times a week'],"['Commuting/Work', 'Errands', 'Medical']",['Walking'],['I only use public transit'],['55-64 years old'],['Part-time employment (more than one employer)'],['Friendship (Pittsburgh)'],['Man'],['White'],['']
6ffa48ca-3c32-436b-bc12-7bb6384de1ea,2019-06-27T18:16:33,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '150', 'text': 'Monroeville'}]",[],"[{'fid': '1050', 'text': 'Monroeville via Wilkinsburg (67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10136', 'text': 'North Side neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10033', 'text': 'Ohio Valley'}]","[{'fid': '84', 'text': '61A - Swissvale'}, {'fid': '85', 'text': '61B - Braddock - Swissvale'}, {'fid': '18', 'text': 'BLLB - Blue Line Library'}, {'fid': '41', 'text': 'P71 - Swissvale Flyer'}, {'fid': '77', 'text': 'RED - Red Line Castle Shannon'}]","['1-Faster and more direct buses, but with more transfers and wider bus stop spacing.']",['Daily commute'],"['Commuting/Work', 'Social']","['Private car', 'Uber/Lyft', 'Walking']","['Public transit is not available where I am travelling to/from', 'No transit service at the times I need it', 'Too slow']",['25-34 years old'],['Full-time employment'],['Regent Square (Pittsburgh)'],['Man'],['White'],['']
73735184-095a-4103-9cb1-91b81aab49cf,2019-08-17T16:10:59,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '165', 'text': 'Churchill Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '145', 'text': 'Wilkins Township'}]","[{'fid': '19338', 'text': 'Forbes Hospital'}, {'fid': 'poi.2078764216763', 'text': 'Giant Eagle, 1705 S Braddock Ave, Pittsburgh, Pennsylvania 15218, United States'}, {'fid': 'poi.1864015865581', 'text': 'Shop N Save, 815 5th Ave, Mckeesport, Pennsylvania 15132, United States'}, {'fid': 'poi.2783138891149', 'text': 'ALDI, 2348 Ardmore Blvd, Pittsburgh, Pennsylvania 15221, United States'}, {'fid': 'poi.2662879729453', 'text': 'Edgewood Towne Center, 1749 S Braddock Ave, Pittsburgh, Pennsylvania 15218, United States'}]","[{'fid': '1000', 'text': 'Mon Valley via Homestead (61C Corridor)'}]","[{'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10003', 'text': 'North Hills / Parkway North'}, {'fid': '10017', 'text': 'South Hills'}]",[],"['1-Faster and more direct buses, but with more transfers and wider bus stop spacing.']","['Rarely, maybe a couple times a year']",['Other'],"['Carpool', 'Private car']","['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough"", 'No transit service at the times I need it', 'Too slow']",['65-74 years old'],['Full-time employment'],['Churchill Borough'],['Woman'],['White'],"['More rider outreach, better marked routes, and better public updates. ']"
0fa2872b-7dfc-498d-8e4d-ba4ebebdd812,2019-08-21T22:47:50,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '165', 'text': 'Churchill Borough'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '145', 'text': 'Wilkins Township'}]","[{'fid': '19528', 'text': 'Dollar General'}, {'fid': '19174', 'text': ""Kuhn's Market""}, {'fid': '19308', 'text': 'Miracle Mile'}, {'fid': '19307', 'text': 'Monroeville Mall'}, {'fid': '19237', 'text': ""Sam's Club #6677""}]","[{'fid': '1040', 'text': 'Monroeville via 376 (P67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10144', 'text': 'South Side and Station Square (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10017', 'text': 'South Hills'}]","[{'fid': '59', 'text': '67 - Monroeville'}, {'fid': '64', 'text': 'P67 - Monroeville Flyer'}]",['2'],['Several times a week'],"['Commuting/Work', 'Errands', 'Social']","['Carpool', 'Uber/Lyft']","[""Transit doesn't come often enough"", 'Too expensive', 'I usually need to carry too many things']",['12-17 years old'],['Part-time employment'],['North Braddock Borough'],['Woman'],"['Black or African American', 'White']",['']
2ed36b3d-e2cb-4704-bd75-206f52fed9f2,2019-06-30T14:41:03,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '150', 'text': 'Monroeville'}]","[{'fid': '19586', 'text': 'General Braddock Tower '}, {'fid': '19597', 'text': 'John Fraser Hall '}, {'fid': '19571', 'text': 'Mapleview Terrace '}, {'fid': '19578', 'text': 'Prospect Terrace '}, {'fid': '18352', 'text': 'UPMC Urgent Care at Monroeville'}]","[{'fid': '1040', 'text': 'Monroeville via 376 (P67 Corridor)'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10017', 'text': 'South Hills'}]","[{'fid': '69', 'text': '28X - Airport Flyer'}, {'fid': '15', 'text': 'P1 - East Busway - All Stops'}, {'fid': '77', 'text': 'RED - Red Line Castle Shannon'}]",['3'],['Daily commute'],"['Commuting/Work', 'Family']","['Private car', 'Walking']",['Too slow'],['65-74 years old'],['Part-time employment'],['Point Breeze (Pittsburgh)'],['Woman'],['White'],"['I think going east the busway should have multiple extensions, similar to how the BRT route was enlarged.']"
7c3787de-1572-4b97-a64c-8c2491049cb1,2019-07-20T03:36:06,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}, {'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '25', 'text': 'Braddock Hills Borough'}, {'fid': '30', 'text': 'East Pittsburgh Borough'}, {'fid': '125', 'text': 'Edgewood Borough'}, {'fid': '175', 'text': 'Forest Hills Borough'}, {'fid': '90', 'text': 'Homestead Borough'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '150', 'text': 'Monroeville'}, {'fid': '95', 'text': 'Munhall Borough'}, {'fid': '20', 'text': 'North Braddock Borough'}, {'fid': '155', 'text': 'Pitcairn Borough'}, {'fid': '5', 'text': 'Rankin Borough'}, {'fid': '135', 'text': 'Swissvale Borough'}, {'fid': '50', 'text': 'Turtle Creek Borough'}, {'fid': '92', 'text': 'West Homestead Borough'}, {'fid': '186', 'text': 'Whitaker Borough'}, {'fid': '120', 'text': 'Wilkinsburg Borough'}]","[{'fid': '17034', 'text': 'C C Mellor Library Forest Hills'}, {'fid': '19578', 'text': 'Prospect Terrace '}, {'fid': '19343', 'text': 'Romine Emergency Shelter'}, {'fid': '17953', 'text': 'UPMC McKeesport'}, {'fid': '17001', 'text': 'Woodland Hills Academy'}]","[{'fid': '1080', 'text': 'Monroeville via Forest Hills'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}, {'fid': '10150', 'text': 'East End neighborhoods (Pittsburgh)'}, {'fid': '10160', 'text': 'Highland Park and surrounding neighborhoods (Pittsburgh)'}, {'fid': '10143', 'text': 'Lawrenceville (Pittsburgh)'}, {'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}, {'fid': '10136', 'text': 'North Side neighborhoods (Pittsburgh)'}, {'fid': '10130', 'text': 'Oakland (Pittsburgh)'}, {'fid': '10162', 'text': 'Penn and Liberty Ave neighborhoods (Pittsburgh)'}, {'fid': '10187', 'text': 'Shadyside and Squirrel Hill (Pittsburgh)'}, {'fid': '10163', 'text': 'South Hills neighborhoods (Pittsburgh)'}, {'fid': '10134', 'text': 'The Strip (Pittsburgh)'}]","[{'fid': '10048', 'text': 'Airport Corridor / Parkway West'}, {'fid': '10067', 'text': 'East Hills'}, {'fid': '10003', 'text': 'North Hills / Parkway North'}, {'fid': '10017', 'text': 'South Hills'}]","[{'fid': '84', 'text': '61A - Swissvale'}, {'fid': '85', 'text': '61B - Braddock - Swissvale'}, {'fid': '33', 'text': '71 - Edgewood Town Center'}]",['3'],"['Rarely, maybe a couple times a year']","['Family', 'Social', 'Other']",['Private car'],"['Public transit is not available where I am travelling to/from', ""Transit doesn't come often enough"", 'Too expensive', 'I usually need to carry too many things', ""Transit isn't reliable to get me where I'm going on time""]",['25-34 years old'],['Prefer Not to Answer'],['Swissvale Borough'],['Woman'],['White'],"[""I currently don't use public transit very often primarily because the stops are not where I am going. Even when they are, my next reason would be cost and finally that I can't rely on the buses to get there in a timely fashion. When I was a student at Pitt, I took the bus nearly every day between home (same place I live now) and Oakland. The stops were rather convenient and I had several route options (3) with varying walk times that were acceptable. The only way I was able to afford that was because of the free fare through Pitt. \n\nOn another note, Pittsburgh is one of the ONLY metropolitan areas I have been to in the world that does not have reliable and easy-to-use transit to the airport. While I believe that it is important to develop and support routes for people who are unable to afford NOT to take the bus to school and work (it is a luxury to be able to own my own car and pay for a ride share if necessary), having reliable transportation to the airport would do a lot for Pittsburgh as a city and the region as a whole. ""]"
58d60bf2-c50d-4be8-b991-92e08856da7b,2019-08-15T16:14:51,"[{'fid': '2', 'text': 'Monroeville and Eastern Suburbs'}]","[{'fid': '145', 'text': 'Wilkins Township'}]","[{'fid': '17031', 'text': 'Braddock Carnegie Library'}, {'fid': '17036', 'text': 'Carnegie Free Library of Swissvale'}, {'fid': '17051', 'text': 'Eastridge Branch Library of Wilkinsburg Public Library'}, {'fid': '17058', 'text': 'Monroeville Public Library'}, {'fid': '17077', 'text': 'Turtle Creek Satellite'}]","[{'fid': '1080', 'text': 'Monroeville via Forest Hills'}]","[{'fid': '10135', 'text': 'Downtown (Pittsburgh)'}]","[{'fid': '10017', 'text': 'South Hills'}]","[{'fid': '42', 'text': 'P76 - Lincoln Highway Flyer'}]",[],['Daily commute'],['Commuting/Work'],['Private car'],"[""Transit doesn't come often enough""]",['45-54 years old'],['Full-time employment'],['Wilkins Township'],['Woman'],['White'],['']
529d1b6a-9de4-4b39-b53a-dca3825f2114,2019-07-30T23:13:59,"[{'fid': '1', 'text': 'McKeesport and the Mon Valley'}]","[{'fid': '10', 'text': 'Braddock Borough'}, {'fid': '100', 'text': 'Duquesne'}, {'fid': '110', 'text': 'McKeesport'}, {'fid': '5', 'text': 'Rankin Borough'}]",[],"[{'fid': '1050', 'text': 'Monroeville via Wilkinsburg (67 Corridor)'}]","[{'fid': '10137', 'text': 'North Side and North Shore (Pittsburgh)'}]",[],[],"['7-Slower buses with windy routes, but with less need to transfer and closer bus stop spacing.']",['Multiple trips per day'],['Social'],"['Bicycle', 'Walking']",['Public transit is not available where I am travelling to/from'],['25-34 years old'],['Full-time employment'],['Braddock Borough'],['Man'],['Black or African American'],['']
